zip,cbsa,cbsa_title,urban_area,ua_title
90001,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90002,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90003,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90004,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90005,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90006,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90007,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90008,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90009,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90010,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90011,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90012,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90013,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90014,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90015,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90016,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90017,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90018,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90019,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90020,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90021,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90022,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90023,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90024,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90025,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90026,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90027,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90028,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90029,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90030,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90031,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90032,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90033,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90034,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90035,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90036,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90037,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90038,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90039,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90040,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90041,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90042,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90043,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90044,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90045,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90046,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90047,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90048,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90049,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90050,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90051,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90052,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90053,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90054,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90055,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90056,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90057,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90058,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90059,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90060,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90061,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90062,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90063,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90064,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90065,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90066,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90067,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90068,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90069,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90070,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90071,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90072,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90073,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90074,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90075,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90076,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90077,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90078,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90079,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90081,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90082,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90083,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90084,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90086,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90087,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90089,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90091,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90093,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90094,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90095,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90099,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90201,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90202,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90209,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90210,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90211,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90212,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90213,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90220,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90221,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90222,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90223,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90224,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90230,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90231,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90232,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90239,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90240,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90241,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90242,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90245,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90247,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90248,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90249,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90250,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90251,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90254,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90255,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90260,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90262,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90263,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90264,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90265,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90266,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90267,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90270,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90272,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90274,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90275,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90277,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90278,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90280,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90290,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90291,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90292,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90293,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90294,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90295,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90296,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90301,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90302,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90303,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90304,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90305,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90306,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90307,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90308,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90309,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90310,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90401,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90402,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90403,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90404,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90405,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90406,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90408,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90409,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90501,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90502,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90503,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90504,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90505,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90506,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90507,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90508,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90509,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90510,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90601,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90602,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90603,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90604,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90605,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90606,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90607,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90608,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90609,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90610,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90620,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90621,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90622,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90623,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90624,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90630,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90631,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90632,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90633,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90637,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90638,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90639,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90640,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90650,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90651,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90652,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90660,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90661,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90662,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90670,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90671,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90680,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90701,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90702,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90703,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90704,31080,"Los Angeles-Long Beach-Anaheim, CA",04438,"Avalon, CA"
90706,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90707,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90710,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90711,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90712,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90713,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90714,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90715,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90716,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90717,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90720,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90721,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90723,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90731,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90732,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90733,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90734,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90740,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90742,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90743,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90744,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90745,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90746,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90747,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90748,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90749,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90755,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90801,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90802,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90803,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90804,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90805,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90806,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90807,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90808,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90809,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90810,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90813,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90814,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90815,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90822,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90831,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90832,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90833,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90840,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
90844,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90846,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90853,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
90895,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91001,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91003,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91006,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91007,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91008,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91009,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91010,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91011,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91012,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91016,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91017,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91020,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91021,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91023,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91024,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91025,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91030,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91031,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91040,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91041,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91042,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91043,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91046,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91066,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91077,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91101,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91102,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91103,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91104,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91105,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91106,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91107,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
